(Traced),LEZ,51.623372117698075,-0.28645992279052734
(Traced),LEZ,51.62275932342797,-0.2836275100708008
(Traced),LEZ,51.63847621195153,-0.2556037902832031
(Traced),LEZ,51.637943525235684,-0.25508880615234375
(Traced),LEZ,51.61055500119963,-0.34027576446533203
(Traced),LEZ,51.61028849467128,-0.3422069549560547
(Traced),LEZ,51.60866277096663,-0.2409696578979492
(Traced),LEZ,51.588882912947206,-0.20479202270507812
(Traced),LEZ,51.589389512746834,-0.20307540893554688
(Traced),LEZ,51.579096429416445,-0.22444725036621094
(Traced),LEZ,51.57962980707403,-0.22526264190673828
(Traced),LEZ,51.560877825031845,-0.2527284622192383
(Traced),LEZ,51.55073839779265,-0.26191234588623047
(Traced),LEZ,51.556342044884865,-0.2149200439453125
(Traced),LEZ,51.55490117299298,-0.21303176879882812
(Traced),LEZ,51.56007742611181,-0.20037174224853516
(Traced),LEZ,51.55951713848588,-0.19814014434814453
(Traced),LEZ,51.530132389896806,-0.2957296371459961
(Traced),LEZ,51.53309574514964,-0.3206634521484375
(Traced),LEZ,51.545374260419116,-0.3852081298828125
(Traced),LEZ,51.534350441044694,-0.39057254791259766
(Traced),LEZ,51.5322147677915,-0.3898429870605469
(Traced),LEZ,51.51282895217651,-0.4031038284301758
(Traced),LEZ,51.48552529090075,-0.41001319885253906
(Traced),LEZ,51.48191741979991,-0.4048633575439453
(Traced),LEZ,51.481329443386514,-0.4665756225585937
(Traced),LEZ,51.47796179607124,-0.37001609802246094
(Traced),LEZ,51.47854981590165,-0.36606788635253906
(Traced),LEZ,51.464649137257055,-0.42649269104003906
(Traced),LEZ,51.463098414384994,-0.43044090270996094
(Traced),LEZ,51.4868748285829,-0.31665086746215815
(Traced),LEZ,51.48535158512941,-0.3205990791320801
(Traced),LEZ,51.454782432543105,-0.33310890197753906
(Traced),LEZ,51.45446152828587,-0.3345251083374023
(Traced),LEZ,51.431176580859486,-0.3991127014160156
(Traced),LEZ,51.432340441327966,-0.3957223892211914
(Traced),LEZ,51.46518385706347,-0.24749279022216797
(Traced),LEZ,51.46523732869949,-0.24526119232177732
(Traced),LEZ,51.46839204432063,-0.2803230285644531
(Traced),LEZ,51.489720752362466,-0.27852058410644526
(Traced),LEZ,51.48915959835346,-0.27641773223876953
(Traced),LEZ,51.490522388965736,-0.24371623992919922
(Traced),LEZ,51.49132401147376,-0.24032592773437497
(Traced),LEZ,51.514084206610455,-0.24594783782958984
(Traced),LEZ,51.51477858782044,-0.2311420440673828
(Traced),LEZ,51.43632677316855,-0.25556087493896484
(Traced),LEZ,51.436433783993905,-0.25493860244750977
(Traced),LEZ,51.40306101512005,-0.24127006530761716
(Traced),LEZ,51.3946537667304,-0.2533721923828125
(Traced),LEZ,51.40763883488614,-0.19230365753173828
(Traced),LEZ,51.40713021087577,-0.19230365753173828
(Traced),LEZ,51.37670956684583,-0.22187232971191406
(Traced),LEZ,51.375584472183576,-0.22281646728515625
(Traced),LEZ,51.378236436801686,-0.20174503326416016
(Traced),LEZ,51.36256350834222,-0.17972946166992188
(Traced),LEZ,51.3629118539272,-0.17792701721191406
(Traced),LEZ,51.345250075170945,-0.3160285949707031
(Traced),LEZ,51.34776977407131,-0.31456947326660156
(Traced),LEZ,51.423135769359526,-0.17333507537841797
(Traced),LEZ,51.421931532681626,-0.1746225357055664
(Traced),LEZ,51.43110969142586,-0.1453113555908203
(Traced),LEZ,51.431082935625,-0.14458179473876953
(Traced),LEZ,51.40498857403464,-0.12007713317871094
(Traced),LEZ,51.40450669192266,-0.11973381042480469
(Traced),LEZ,51.44809646111629,-0.12411117553710939
(Traced),LEZ,51.448952320103274,-0.12342453002929686
(Traced),LEZ,51.465477950286186,-0.1293468475341797
(Traced),LEZ,51.46531753603604,-0.12969017028808594
(Traced),LEZ,51.45769720957174,-0.18183231353759766
(Traced),LEZ,51.45673455150474,-0.20363330841064453
(Traced),LEZ,51.45633343798475,-0.20286083221435547
(Traced),LEZ,51.456975217924864,-0.19856929779052732
(Traced),LEZ,51.477988524409795,-0.10280370712280273
(Traced),LEZ,51.47917791961945,-0.10529279708862303
(Traced),LEZ,51.482318308462744,-0.13565540313720703
(Traced),LEZ,51.48130271700579,-0.1377582550048828
(Traced),LEZ,51.483494228210574,-0.16676902770996094
(Traced),LEZ,51.48333387730319,-0.16599655151367188
(Traced),LEZ,51.49770976735615,-0.16702651977539062
(Traced),LEZ,51.50140989013393,-0.15101909637451172
(Traced),LEZ,51.5009557396122,-0.15018224716186523
(Traced),LEZ,51.49282033577651,-0.1382732391357422
(Traced),LEZ,51.492072179764314,-0.1367497444152832
(Traced),LEZ,51.50943692143851,-0.11896133422851561
(Traced),LEZ,51.5042549065934,-0.11462688446044922
(Traced),LEZ,51.5038274976179,-0.11492729187011717
(Traced),LEZ,51.5042549065934,-0.09570121765136719
(Traced),LEZ,51.520373311691074,-0.16537427902221677
(Traced),LEZ,51.52740913661656,-0.16445159912109375
(Traced),LEZ,51.52684844660306,-0.16402244567871094
(Traced),LEZ,51.54282540635372,-0.1374363899230957
(Traced),LEZ,51.54024304473348,-0.10262131690979004
(Traced),LEZ,51.529731921689105,-0.09758949279785156
(Traced),LEZ,51.52938484639294,-0.09600162506103516
(Traced),LEZ,51.543425934565796,-0.0763249397277832
(Traced),LEZ,51.542852096664774,-0.07630348205566406
(Traced),LEZ,51.5549278562206,-0.05458831787109375
(Traced),LEZ,51.565839983912994,-0.10273933410644531
(Traced),LEZ,51.56688036790855,-0.10097980499267578
(Traced),LEZ,51.57162848489222,-0.13943195343017578
(Traced),LEZ,51.575069226048655,-0.14269351959228516
(Traced),LEZ,51.602985607023356,-0.1691722869873047
(Traced),LEZ,51.61385955216423,-0.12436866760253905
(Traced),LEZ,51.61263369842347,-0.11913299560546875
(Traced),LEZ,51.614765596694454,-0.07913589477539062
(Traced),LEZ,51.614659004159066,-0.07329940795898438
(Traced),LEZ,51.589229534473056,-0.07033824920654295
(Traced),LEZ,51.62992583444557,-0.0780630111694336
(Traced),LEZ,51.630778280861364,-0.07681846618652344
(Traced),LEZ,51.67127765071277,-0.054116249084472656
(Traced),LEZ,51.60008011708371,-0.001759529113769531
(Traced),LEZ,51.597027819638534,0.006995201110839843
(Traced),LEZ,51.58389660297626,0.055789947509765625
(Traced),LEZ,51.57397568538808,0.08634567260742188
(Traced),LEZ,51.57592270291839,0.043387413024902344
(Traced),LEZ,51.576349435343474,0.03235816955566406
(Traced),LEZ,51.570854949085955,0.049567222595214844
(Traced),LEZ,51.564772898674875,0.05454540252685546
(Traced),LEZ,51.55588844198995,-0.006780624389648437
(Traced),LEZ,51.556181950262044,-0.005965232849121094
(Traced),LEZ,51.53939557112956,0.06694793701171875
(Traced),LEZ,51.53336270461941,0.07123947143554688
(Traced),LEZ,51.53312244116709,-0.020771026611328125
(Traced),LEZ,51.528850879232266,-0.01643657684326172
(Traced),LEZ,51.529438242764584,-0.014677047729492188
(Traced),LEZ,51.52831690580896,-0.012145042419433592
(Traced),LEZ,51.51152024583139,-0.025920867919921875
(Traced),LEZ,51.50863561745838,-0.024290084838867184
(Traced),LEZ,51.51563319631723,-0.07040262222290039
(Traced),LEZ,51.516127259540085,-0.0693511962890625
(Traced),LEZ,51.509049626274454,-0.06763458251953125
(Traced),LEZ,51.498805141862064,-0.0583648681640625
(Traced),LEZ,51.47432659610822,-0.04454612731933594
(Traced),LEZ,51.47432659610822,-0.042400360107421875
(Traced),LEZ,51.47293659014834,-0.015063285827636719
(Traced),LEZ,51.47229503465094,-0.013217926025390625
(Traced),LEZ,51.478576543895635,0.022530555725097656
(Traced),LEZ,51.47101189658926,0.026993751525878906
(Traced),LEZ,51.463205362481744,0.05072593688964844
(Traced),LEZ,51.46507691360347,0.05184173583984375
(Traced),LEZ,51.4398312473651,0.046520233154296875
(Traced),LEZ,51.44025925632246,0.04506111145019531
(Traced),LEZ,51.44528806113202,-0.0130462646484375
(Traced),LEZ,51.445341556078745,-0.009613037109375
(Traced),LEZ,51.443469195655545,-0.07201194763183594
(Traced),LEZ,51.4434156985154,-0.07029533386230469
(Traced),LEZ,51.40908436697405,0.014033317565917969
(Traced),LEZ,51.37044083015586,0.047550201416015625
(Traced),LEZ,51.36894049237551,0.048923492431640625
(Traced),LEZ,51.374673661013496,-0.01034259796142578
(Traced),LEZ,51.373575305795036,-0.007681846618652344
(Traced),LEZ,51.37514246314366,-0.07821321487426758
(Traced),LEZ,51.37506209740515,-0.07656097412109375
(Traced),LEZ,51.3621347716774,-0.11801719665527342
(Traced),LEZ,51.35940148109216,-0.1174163818359375
(Traced),LEZ,51.32428295401501,-0.13381004333496094
(Traced),LEZ,51.32589202419171,-0.13123512268066403
(Traced),LEZ,51.36020540701961,0.08145332336425781
(Traced),LEZ,51.354416825404364,0.08703231811523438
(Traced),LEZ,51.41735514391008,0.10085105895996094
(Traced),LEZ,51.415963402666414,0.1036834716796875
(Traced),LEZ,51.454434786162615,0.09389877319335938
(Traced),LEZ,51.453365088385986,0.09922027587890625
(Traced),LEZ,51.499980636437265,0.06488800048828125
(Traced),LEZ,51.50051494213073,0.06849288940429688
(Traced),LEZ,51.580696543609186,0.14814376831054688
(Traced),LEZ,51.57413571737198,0.15827178955078125
(Traced),LEZ,51.57440243609308,0.16076087951660153
(Traced),LEZ,51.59285557034466,0.18384933471679688
(Traced),LEZ,51.59477511921879,0.1922607421875
(Traced),LEZ,51.59829408146926,0.2325153350830078
(Traced),LEZ,51.57930978123068,0.2405834197998047
(Traced),LEZ,51.55612858526253,-0.4602670669555664